week_start,total_crashes,avg_speed,std_speed,min_speed,max_speed,avg_npmrds,std_npmrds,avg_speed_deviation,max_speed_deviation,avg_speed_ratio,min_speed_ratio,total_congestion_hours,total_weekend_hours,total_rush_hours,total_night_hours,total_peak_crash_hours,speed_variability,speed_range,pct_congested,pct_rush_hour,year,month,quarter,week_of_year,week_sin,week_cos,month_sin,month_cos,crashes_lag_1w,crashes_lag_2w,crashes_lag_3w,crashes_lag_4w,crashes_lag_8w,crashes_lag_12w,crashes_rolling_mean_2w,crashes_rolling_std_2w,crashes_rolling_max_2w,crashes_rolling_mean_4w,crashes_rolling_std_4w,crashes_rolling_max_4w,crashes_rolling_mean_8w,crashes_rolling_std_8w,crashes_rolling_max_8w,crashes_rolling_mean_12w,crashes_rolling_std_12w,crashes_rolling_max_12w,crash_change_1w,crash_change_4w
2022-10-10,2,68.25625,6.173535142258006,27.22,75.43,2671.809523809524,1682.1822046049563,5.893392857142858,21.57,0.9480034722222224,0.37805555555555553,5,48,42,56,28,0.09044644471763401,48.21000000000001,0.02976190476190476,0.25,2022,10,4,41,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,5.0,3.0,2.0,4.0,3.0,2.0,3.5,2.1213203435596424,5.0,3.0,1.4142135623730951,5.0,2.75,1.5811388300841904,5.0,3.0,1.858640754569171,7.0,-3.0,-2.0
2022-10-17,2,68.90488095238095,4.076454369334187,47.59,75.06,2671.809523809524,1682.1822046049563,6.1065476190476184,20.489999999999995,0.9570122354497356,0.6609722222222223,1,48,42,56,28,0.059160603907745794,27.47,0.005952380952380952,0.25,2022,10,4,42,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,2.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,1.4142135623730951,5.0,3.0,1.1952286093343945,5.0,3.0833333333333335,1.7816403745544238,7.0,0.0,0.0
2022-10-24,3,68.99363095238095,3.9615019267549196,50.33,76.11,2671.809523809524,1682.1822046049563,5.7438690476190475,16.599999999999994,0.9582448743386243,0.6990277777777778,1,48,42,56,28,0.0574183714071974,25.78,0.005952380952380952,0.25,2022,10,4,43,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,2.0,2.0,5.0,3.0,4.0,7.0,2.5,0.7071067811865476,3.0,3.0,1.4142135623730951,5.0,2.875,1.1259916264596044,5.0,2.75,1.28805702866407,5.0,1.0,0.0
2022-10-31,5,67.71690476190477,5.869050760489191,32.16,74.64,2671.809523809524,1682.1822046049563,5.605476190476191,17.299999999999997,0.9405125661375662,0.4466666666666666,3,48,42,56,28,0.08667039317767104,42.480000000000004,0.017857142857142856,0.25,2022,10,4,44,-0.822983865893657,0.5680647467311548,-0.8660254037844386,0.5000000000000001,3.0,2.0,2.0,5.0,2.0,3.0,4.0,1.4142135623730951,5.0,3.0,1.4142135623730951,5.0,3.25,1.281739888923312,5.0,2.9166666666666665,1.4433756729740654,5.0,2.0,0.0
2022-11-07,8,68.03577380952382,5.392290071203941,28.14,74.97,2671.809523809524,1682.1822046049563,5.438035714285713,19.480000000000004,0.944941302910053,0.39083333333333337,2,48,42,56,28,0.07925668761114488,46.83,0.011904761904761904,0.25,2022,11,4,45,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,5.0,3.0,2.0,2.0,4.0,3.0,6.5,2.1213203435596424,8.0,4.5,2.6457513110645907,8.0,3.75,2.1213203435596424,8.0,3.3333333333333335,2.0597146021777495,8.0,3.0,6.0
2022-11-14,6,65.83136904761905,11.095293328372573,12.38,73.56,2671.809523809524,1682.1822046049563,6.053154761904762,49.8,0.9143245701058201,0.17194444444444446,11,48,42,56,28,0.16854112999452897,61.18,0.06547619047619048,0.25,2022,11,4,46,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,8.0,5.0,3.0,2.0,2.0,0.0,7.0,1.4142135623730951,8.0,5.5,2.081665999466133,8.0,4.25,2.1213203435596424,8.0,3.8333333333333335,1.898963034411309,8.0,-2.0,4.0
2022-11-21,5,66.58958333333332,8.95735394219234,7.32,73.97,2671.809523809524,1682.1822046049563,5.396726190476191,54.68,0.924855324074074,0.10166666666666667,10,48,42,56,28,0.13451584307644227,66.65,0.05952380952380952,0.25,2022,11,4,47,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,6.0,8.0,5.0,3.0,3.0,4.0,5.5,0.7071067811865476,6.0,6.0,1.4142135623730954,8.0,4.5,2.070196678027062,8.0,3.9166666666666665,1.9286515936521478,8.0,-1.0,2.0
2022-11-28,1,68.95892857142857,5.635719384151716,23.87,75.64,2671.809523809524,1682.1822046049563,6.362142857142858,26.65,0.9577628968253968,0.3315277777777778,2,48,42,56,28,0.08172573879703138,51.769999999999996,0.011904761904761904,0.25,2022,11,4,48,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,5.0,6.0,8.0,5.0,5.0,2.0,3.0,2.8284271247461903,5.0,5.0,2.943920288775949,8.0,4.0,2.390457218668787,8.0,3.8333333333333335,2.0375267241229382,8.0,-4.0,-4.0
2022-12-05,3,66.75869047619047,5.973299829217442,34.76,73.44,2671.809523809524,1682.1822046049563,4.538928571428571,17.680000000000007,0.9272040343915344,0.48277777777777775,3,48,42,56,28,0.08947598861825823,38.68,0.017857142857142856,0.25,2022,12,4,49,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,1.0,5.0,6.0,8.0,2.0,4.0,2.0,1.4142135623730951,3.0,3.75,2.217355782608345,6.0,4.125,2.295181287579947,8.0,3.75,2.050498830661811,8.0,2.0,-5.0
2022-12-12,5,64.64833333333334,8.323609496480492,16.45,73.47,2671.809523809524,1682.1822046049563,4.714880952380953,45.55,0.8978935185185184,0.22847222222222222,9,48,42,56,28,0.12875211265792608,57.019999999999996,0.05357142857142857,0.25,2022,12,4,50,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,3.0,1.0,5.0,6.0,2.0,2.0,4.0,1.4142135623730951,5.0,3.5,1.9148542155126762,5.0,4.5,2.1380899352993947,8.0,4.0,1.9999999999999998,8.0,2.0,-1.0
