tmc_code,speed,historical_average_speed,reference_speed,travel_time_minutes,NPMRDS2 2021,timestamp,crash_count,crash,year,month,day,hour,day_of_week,day_name,is_weekend
113+04195,59.96,62,68,1.05,543,1/12/2021 1:00,0,0,2021,1,12,1,1,Tuesday,0
113+04195,59.29,61,68,1.06,420,1/12/2021 2:00,0,0,2021,1,12,2,1,Tuesday,0
113+04195,62.22,61,68,1.01,411,1/12/2021 3:00,0,0,2021,1,12,3,1,Tuesday,0
113+04195,64.73,63,68,0.97,719,1/12/2021 4:00,0,0,2021,1,12,4,1,Tuesday,0
113+04195,65.89,62,68,0.96,1842,1/12/2021 5:00,0,0,2021,1,12,5,1,Tuesday,0
113+04195,66.4,63,68,0.95,4015,1/12/2021 6:00,0,0,2021,1,12,6,1,Tuesday,0
113+04195,66.56,60,68,0.95,5181,1/12/2021 7:00,0,0,2021,1,12,7,1,Tuesday,0
113+04195,69.66,61,68,0.9,4532,1/12/2021 8:00,0,0,2021,1,12,8,1,Tuesday,0
113+04195,66.82,62,68,0.94,4050,1/12/2021 9:00,0,0,2021,1,12,9,1,Tuesday,0
113+04195,66.01,62,68,0.95,4278,1/12/2021 10:00,0,0,2021,1,12,10,1,Tuesday,0
113+04195,67.34,63,68,0.94,4672,1/12/2021 11:00,0,0,2021,1,12,11,1,Tuesday,0
113+04195,68.37,63,68,0.92,4865,1/12/2021 12:00,0,0,2021,1,12,12,1,Tuesday,0
113+04195,64.67,62,68,0.97,5172,1/12/2021 13:00,0,0,2021,1,12,13,1,Tuesday,0
113+04195,65.7,61,68,0.96,6023,1/12/2021 14:00,0,0,2021,1,12,14,1,Tuesday,0
113+04195,66.23,54,68,0.95,7205,1/12/2021 15:00,0,0,2021,1,12,15,1,Tuesday,0
113+04195,64.28,32,68,0.98,7811,1/12/2021 16:00,0,0,2021,1,12,16,1,Tuesday,0
113+04195,62.09,31,68,1.01,6943,1/12/2021 17:00,0,0,2021,1,12,17,1,Tuesday,0
113+04195,64.71,60,68,0.97,4987,1/12/2021 18:00,0,0,2021,1,12,18,1,Tuesday,0
113+04195,59.7,64,68,1.06,3630,1/12/2021 19:00,0,0,2021,1,12,19,1,Tuesday,0
113+04195,48.36,62,68,1.3,3077,1/12/2021 20:00,0,0,2021,1,12,20,1,Tuesday,0
113+04195,67.36,63,68,0.93,2761,1/12/2021 21:00,0,0,2021,1,12,21,1,Tuesday,0
113+04195,68.02,63,68,0.93,2201,1/12/2021 22:00,0,0,2021,1,12,22,1,Tuesday,0
113+04195,67.17,55,68,0.94,1490,1/12/2021 23:00,0,0,2021,1,12,23,1,Tuesday,0
113+04195,55.94,61,68,1.13,833,1/13/2021 0:00,0,0,2021,1,13,0,2,Wednesday,0
113+04195,69.09,62,68,0.91,543,1/13/2021 1:00,0,0,2021,1,13,1,2,Wednesday,0
113+04195,59.39,61,68,1.06,420,1/13/2021 2:00,0,0,2021,1,13,2,2,Wednesday,0
113+04195,66.31,63,68,0.95,411,1/13/2021 3:00,0,0,2021,1,13,3,2,Wednesday,0
113+04195,64.73,63,68,0.97,719,1/13/2021 4:00,0,0,2021,1,13,4,2,Wednesday,0
113+04195,63.45,62,68,0.99,1842,1/13/2021 5:00,0,0,2021,1,13,5,2,Wednesday,0
113+04195,71.74,63,68,0.88,4015,1/13/2021 6:00,0,0,2021,1,13,6,2,Wednesday,0
113+04195,67.16,61,68,0.94,5181,1/13/2021 7:00,0,0,2021,1,13,7,2,Wednesday,0
113+04195,64.34,62,68,0.98,4532,1/13/2021 8:00,0,0,2021,1,13,8,2,Wednesday,0
113+04195,65.22,53,68,0.97,4050,1/13/2021 9:00,0,0,2021,1,13,9,2,Wednesday,0
113+04195,68.54,35,68,0.92,4278,1/13/2021 10:00,0,0,2021,1,13,10,2,Wednesday,0
113+04195,67.87,38,68,0.93,4672,1/13/2021 11:00,0,0,2021,1,13,11,2,Wednesday,0
113+04195,69.13,41,68,0.91,4865,1/13/2021 12:00,0,0,2021,1,13,12,2,Wednesday,0
113+04195,67.57,39,68,0.93,5172,1/13/2021 13:00,0,0,2021,1,13,13,2,Wednesday,0
113+04195,65.8,44,68,0.96,6023,1/13/2021 14:00,0,0,2021,1,13,14,2,Wednesday,0
113+04195,67.09,52,68,0.94,7205,1/13/2021 15:00,0,0,2021,1,13,15,2,Wednesday,0
113+04195,63.8,32,68,0.99,7811,1/13/2021 16:00,0,0,2021,1,13,16,2,Wednesday,0
113+04195,63.02,28,68,1,6943,1/13/2021 17:00,0,0,2021,1,13,17,2,Wednesday,0
113+04195,66.81,60,68,0.94,4987,1/13/2021 18:00,0,0,2021,1,13,18,2,Wednesday,0
113+04195,67.27,63,68,0.94,3630,1/13/2021 19:00,0,0,2021,1,13,19,2,Wednesday,0
113+04195,66.5,62,68,0.95,3077,1/13/2021 20:00,0,0,2021,1,13,20,2,Wednesday,0
113+04195,65.93,62,68,0.96,2761,1/13/2021 21:00,0,0,2021,1,13,21,2,Wednesday,0
113+04195,69.34,61,68,0.91,2201,1/13/2021 22:00,0,0,2021,1,13,22,2,Wednesday,0
113+04195,64.4,62,68,0.98,1490,1/13/2021 23:00,0,0,2021,1,13,23,2,Wednesday,0
113+04195,64.66,62,68,0.97,833,1/14/2021 0:00,0,0,2021,1,14,0,3,Thursday,0
113+04195,64.51,61,68,0.98,543,1/14/2021 1:00,0,0,2021,1,14,1,3,Thursday,0
113+04195,63.97,61,68,0.98,420,1/14/2021 2:00,0,0,2021,1,14,2,3,Thursday,0
113+04195,63.79,62,68,0.99,411,1/14/2021 3:00,0,0,2021,1,14,3,3,Thursday,0
113+04195,61.42,61,68,1.03,719,1/14/2021 4:00,0,0,2021,1,14,4,3,Thursday,0
113+04195,66.73,61,68,0.94,1842,1/14/2021 5:00,0,0,2021,1,14,5,3,Thursday,0
113+04195,65.1,62,68,0.97,4015,1/14/2021 6:00,0,0,2021,1,14,6,3,Thursday,0
113+04195,65.87,61,68,0.96,5181,1/14/2021 7:00,0,0,2021,1,14,7,3,Thursday,0
113+04195,69.41,61,68,0.91,4532,1/14/2021 8:00,0,0,2021,1,14,8,3,Thursday,0
113+04195,65.96,62,68,0.95,4050,1/14/2021 9:00,0,0,2021,1,14,9,3,Thursday,0
113+04195,66.19,59,68,0.95,4278,1/14/2021 10:00,0,0,2021,1,14,10,3,Thursday,0
113+04195,67.13,62,68,0.94,4672,1/14/2021 11:00,0,0,2021,1,14,11,3,Thursday,0
113+04195,68.07,62,68,0.93,4865,1/14/2021 12:00,0,0,2021,1,14,12,3,Thursday,0
113+04195,66.01,61,68,0.95,5172,1/14/2021 13:00,0,0,2021,1,14,13,3,Thursday,0
113+04195,66.85,59,68,0.94,6023,1/14/2021 14:00,0,0,2021,1,14,14,3,Thursday,0
113+04195,64.4,50,68,0.98,7205,1/14/2021 15:00,0,0,2021,1,14,15,3,Thursday,0
113+04195,65.98,32,68,0.95,7811,1/14/2021 16:00,0,0,2021,1,14,16,3,Thursday,0
113+04195,63.97,30,68,0.98,6943,1/14/2021 17:00,0,0,2021,1,14,17,3,Thursday,0
113+04195,66.8,60,68,0.94,4987,1/14/2021 18:00,0,0,2021,1,14,18,3,Thursday,0
113+04195,66.75,62,68,0.94,3630,1/14/2021 19:00,0,0,2021,1,14,19,3,Thursday,0
113+04195,69.67,62,68,0.9,3077,1/14/2021 20:00,0,0,2021,1,14,20,3,Thursday,0
113+04195,66.05,63,68,0.95,2761,1/14/2021 21:00,0,0,2021,1,14,21,3,Thursday,0
113+04195,68.61,63,68,0.92,2201,1/14/2021 22:00,0,0,2021,1,14,22,3,Thursday,0
113+04195,70.39,63,68,0.89,1490,1/14/2021 23:00,0,0,2021,1,14,23,3,Thursday,0
113+04195,62.93,63,68,1,872,1/15/2021 0:00,0,0,2021,1,15,0,4,Friday,0
113+04195,69.65,62,68,0.9,570,1/15/2021 1:00,0,0,2021,1,15,1,4,Friday,0
113+04195,60.34,57,68,1.04,440,1/15/2021 2:00,0,0,2021,1,15,2,4,Friday,0
113+04195,65.99,62,68,0.95,431,1/15/2021 3:00,0,0,2021,1,15,3,4,Friday,0
113+04195,62.71,63,68,1,753,1/15/2021 4:00,0,0,2021,1,15,4,4,Friday,0
113+04195,64.5,62,68,0.98,1928,1/15/2021 5:00,0,0,2021,1,15,5,4,Friday,0
113+04195,65.44,64,68,0.96,4206,1/15/2021 6:00,0,0,2021,1,15,6,4,Friday,0
113+04195,65.79,62,68,0.96,5428,1/15/2021 7:00,0,0,2021,1,15,7,4,Friday,0
113+04195,68.77,63,68,0.92,4747,1/15/2021 8:00,0,0,2021,1,15,8,4,Friday,0
113+04195,66.22,63,68,0.95,4242,1/15/2021 9:00,0,0,2021,1,15,9,4,Friday,0
113+04195,66.81,62,68,0.94,4481,1/15/2021 10:00,0,0,2021,1,15,10,4,Friday,0
113+04195,68.06,63,68,0.93,4895,1/15/2021 11:00,0,0,2021,1,15,11,4,Friday,0
113+04195,68.15,62,68,0.92,5096,1/15/2021 12:00,0,0,2021,1,15,12,4,Friday,0
113+04195,67.42,62,68,0.93,5419,1/15/2021 13:00,0,0,2021,1,15,13,4,Friday,0
113+04195,65.85,62,68,0.96,6309,1/15/2021 14:00,1,1,2021,1,15,14,4,Friday,0
113+04195,54.47,54,68,1.16,7549,1/15/2021 15:00,0,0,2021,1,15,15,4,Friday,0
113+04195,63.09,45,68,1,8183,1/15/2021 16:00,0,0,2021,1,15,16,4,Friday,0
113+04195,63.87,43,68,0.99,7274,1/15/2021 17:00,0,0,2021,1,15,17,4,Friday,0
113+04195,66.38,61,68,0.95,5226,1/15/2021 18:00,0,0,2021,1,15,18,4,Friday,0
113+04195,68.81,63,68,0.92,3801,1/15/2021 19:00,0,0,2021,1,15,19,4,Friday,0
113+04195,67.2,63,68,0.94,3224,1/15/2021 20:00,0,0,2021,1,15,20,4,Friday,0
113+04195,69.85,63,68,0.9,2893,1/15/2021 21:00,0,0,2021,1,15,21,4,Friday,0
113+04195,68.29,64,68,0.92,2305,1/15/2021 22:00,0,0,2021,1,15,22,4,Friday,0
113+04195,70.28,63,68,0.9,1561,1/15/2021 23:00,0,0,2021,1,15,23,4,Friday,0
113+04195,67.34,64,68,0.94,1406,1/16/2021 0:00,0,0,2021,1,16,0,5,Saturday,1
113+04195,65.01,64,68,0.97,976,1/16/2021 1:00,0,0,2021,1,16,1,5,Saturday,1
113+04195,76,62,68,0.83,684,1/16/2021 2:00,0,0,2021,1,16,2,5,Saturday,1
113+04195,59.74,62,68,1.05,496,1/16/2021 3:00,0,0,2021,1,16,3,5,Saturday,1
113+04195,64.91,61,68,0.97,578,1/16/2021 4:00,0,0,2021,1,16,4,5,Saturday,1
113+04195,55.86,60,68,1.13,1006,1/16/2021 5:00,0,0,2021,1,16,5,5,Saturday,1
113+04195,68.52,63,68,0.92,1721,1/16/2021 6:00,0,0,2021,1,16,6,5,Saturday,1
113+04195,66.03,63,68,0.95,2375,1/16/2021 7:00,0,0,2021,1,16,7,5,Saturday,1
113+04195,67.72,62,68,0.93,3050,1/16/2021 8:00,0,0,2021,1,16,8,5,Saturday,1
113+04195,71.83,63,68,0.88,3786,1/16/2021 9:00,0,0,2021,1,16,9,5,Saturday,1
113+04195,68.4,60,68,0.92,4471,1/16/2021 10:00,0,0,2021,1,16,10,5,Saturday,1
113+04195,69.53,42,68,0.91,5020,1/16/2021 11:00,0,0,2021,1,16,11,5,Saturday,1
113+04195,66.23,61,68,0.95,5320,1/16/2021 12:00,0,0,2021,1,16,12,5,Saturday,1
113+04195,68.59,61,68,0.92,5320,1/16/2021 13:00,0,0,2021,1,16,13,5,Saturday,1
113+04195,67.04,60,68,0.94,5372,1/16/2021 14:00,0,0,2021,1,16,14,5,Saturday,1
113+04195,66.42,61,68,0.95,5440,1/16/2021 15:00,0,0,2021,1,16,15,5,Saturday,1
113+04195,67.36,62,68,0.93,5371,1/16/2021 16:00,0,0,2021,1,16,16,5,Saturday,1
113+04195,68.35,64,68,0.92,5034,1/16/2021 17:00,0,0,2021,1,16,17,5,Saturday,1
113+04195,67.02,63,68,0.94,4357,1/16/2021 18:00,0,0,2021,1,16,18,5,Saturday,1
113+04195,67.29,63,68,0.94,3606,1/16/2021 19:00,0,0,2021,1,16,19,5,Saturday,1
113+04195,66.76,62,68,0.94,3050,1/16/2021 20:00,0,0,2021,1,16,20,5,Saturday,1
113+04195,69.4,62,68,0.91,2690,1/16/2021 21:00,0,0,2021,1,16,21,5,Saturday,1
113+04195,68.66,62,68,0.92,2223,1/16/2021 22:00,0,0,2021,1,16,22,5,Saturday,1
113+04195,68.83,62,68,0.92,1781,1/16/2021 23:00,0,0,2021,1,16,23,5,Saturday,1
113+04195,72.1,62,68,0.87,1249,1/17/2021 0:00,0,0,2021,1,17,0,6,Sunday,1
113+04195,69.66,63,68,0.9,868,1/17/2021 1:00,0,0,2021,1,17,1,6,Sunday,1
113+04195,70.71,63,68,0.89,607,1/17/2021 2:00,0,0,2021,1,17,2,6,Sunday,1
113+04195,67.02,62,68,0.94,442,1/17/2021 3:00,0,0,2021,1,17,3,6,Sunday,1
113+04195,44.91,61,68,1.4,515,1/17/2021 4:00,0,0,2021,1,17,4,6,Sunday,1
113+04195,63.31,62,68,0.99,895,1/17/2021 5:00,0,0,2021,1,17,5,6,Sunday,1
113+04195,66.63,63,68,0.95,1530,1/17/2021 6:00,0,0,2021,1,17,6,6,Sunday,1
113+04195,72.69,63,68,0.87,2111,1/17/2021 7:00,0,0,2021,1,17,7,6,Sunday,1
113+04195,70.29,63,68,0.9,2712,1/17/2021 8:00,0,0,2021,1,17,8,6,Sunday,1
113+04195,70.71,64,68,0.89,3366,1/17/2021 9:00,0,0,2021,1,17,9,6,Sunday,1
113+04195,71.64,64,68,0.88,3973,1/17/2021 10:00,0,0,2021,1,17,10,6,Sunday,1
113+04195,69.33,65,68,0.91,4461,1/17/2021 11:00,0,0,2021,1,17,11,6,Sunday,1
113+04195,70.19,63,68,0.9,4728,1/17/2021 12:00,0,0,2021,1,17,12,6,Sunday,1
113+04195,69.01,64,68,0.91,4728,1/17/2021 13:00,0,0,2021,1,17,13,6,Sunday,1
113+04195,70.92,64,68,0.89,4776,1/17/2021 14:00,0,0,2021,1,17,14,6,Sunday,1
113+04195,69.27,64,68,0.91,4836,1/17/2021 15:00,0,0,2021,1,17,15,6,Sunday,1
113+04195,71.19,65,68,0.88,4775,1/17/2021 16:00,0,0,2021,1,17,16,6,Sunday,1
113+04195,69.49,64,68,0.91,4474,1/17/2021 17:00,0,0,2021,1,17,17,6,Sunday,1
113+04195,69.43,65,68,0.91,3874,1/17/2021 18:00,0,0,2021,1,17,18,6,Sunday,1
113+04195,64.51,64,68,0.98,3205,1/17/2021 19:00,0,0,2021,1,17,19,6,Sunday,1
113+04195,70.6,63,68,0.89,2712,1/17/2021 20:00,0,0,2021,1,17,20,6,Sunday,1
113+04195,69.95,61,68,0.9,2392,1/17/2021 21:00,0,0,2021,1,17,21,6,Sunday,1
113+04195,67,61,68,0.94,1977,1/17/2021 22:00,0,0,2021,1,17,22,6,Sunday,1
113+04195,74.04,61,68,0.85,1583,1/17/2021 23:00,0,0,2021,1,17,23,6,Sunday,1
113+04195,66.46,63,68,0.95,833,1/18/2021 0:00,0,0,2021,1,18,0,0,Monday,0
113+04195,59.36,61,68,1.06,543,1/18/2021 1:00,0,0,2021,1,18,1,0,Monday,0
113+04195,61.5,57,68,1.02,420,1/18/2021 2:00,0,0,2021,1,18,2,0,Monday,0
113+04195,64.4,62,68,0.98,411,1/18/2021 3:00,0,0,2021,1,18,3,0,Monday,0
113+04195,65.91,62,68,0.96,719,1/18/2021 4:00,0,0,2021,1,18,4,0,Monday,0
113+04195,64.86,62,68,0.97,1842,1/18/2021 5:00,0,0,2021,1,18,5,0,Monday,0
113+04195,69.57,62,68,0.91,4015,1/18/2021 6:00,0,0,2021,1,18,6,0,Monday,0
113+04195,71.19,62,68,0.88,5181,1/18/2021 7:00,0,0,2021,1,18,7,0,Monday,0
113+04195,71.3,62,68,0.88,4532,1/18/2021 8:00,1,1,2021,1,18,8,0,Monday,0
113+04195,67.8,62,68,0.93,4050,1/18/2021 9:00,0,0,2021,1,18,9,0,Monday,0
113+04195,65.67,63,68,0.96,4278,1/18/2021 10:00,0,0,2021,1,18,10,0,Monday,0
113+04195,69.74,63,68,0.9,4672,1/18/2021 11:00,0,0,2021,1,18,11,0,Monday,0
113+04195,66.63,62,68,0.95,4865,1/18/2021 12:00,0,0,2021,1,18,12,0,Monday,0
113+04195,68.1,63,68,0.92,5172,1/18/2021 13:00,0,0,2021,1,18,13,0,Monday,0
113+04195,69.24,61,68,0.91,6023,1/18/2021 14:00,0,0,2021,1,18,14,0,Monday,0
113+04195,68.24,58,68,0.92,7205,1/18/2021 15:00,0,0,2021,1,18,15,0,Monday,0
113+04195,66.72,44,68,0.94,7811,1/18/2021 16:00,0,0,2021,1,18,16,0,Monday,0
113+04195,65.11,43,68,0.97,6943,1/18/2021 17:00,0,0,2021,1,18,17,0,Monday,0
113+04195,68.12,63,68,0.92,4987,1/18/2021 18:00,0,0,2021,1,18,18,0,Monday,0
113+04195,64.6,64,68,0.98,3630,1/18/2021 19:00,0,0,2021,1,18,19,0,Monday,0
113+04195,67.93,62,68,0.93,3077,1/18/2021 20:00,0,0,2021,1,18,20,0,Monday,0
113+04195,69.34,51,68,0.91,2761,1/18/2021 21:00,0,0,2021,1,18,21,0,Monday,0
113+04195,63.94,53,68,0.98,2201,1/18/2021 22:00,0,0,2021,1,18,22,0,Monday,0
113+04195,65.39,63,68,0.96,1490,1/18/2021 23:00,0,0,2021,1,18,23,0,Monday,0
113+04195,63.53,60,68,0.99,833,1/19/2021 0:00,0,0,2021,1,19,0,1,Tuesday,0
113+04195,63.61,62,68,0.99,543,1/19/2021 1:00,0,0,2021,1,19,1,1,Tuesday,0
113+04195,63,61,68,1,420,1/19/2021 2:00,0,0,2021,1,19,2,1,Tuesday,0
113+04195,59.36,61,68,1.06,411,1/19/2021 3:00,0,0,2021,1,19,3,1,Tuesday,0
113+04195,68.14,63,68,0.92,719,1/19/2021 4:00,0,0,2021,1,19,4,1,Tuesday,0
113+04195,68.12,62,68,0.92,1842,1/19/2021 5:00,0,0,2021,1,19,5,1,Tuesday,0
113+04195,63.65,63,68,0.99,4015,1/19/2021 6:00,0,0,2021,1,19,6,1,Tuesday,0
113+04195,69.06,60,68,0.91,5181,1/19/2021 7:00,0,0,2021,1,19,7,1,Tuesday,0
113+04195,69.81,61,68,0.9,4532,1/19/2021 8:00,0,0,2021,1,19,8,1,Tuesday,0
113+04195,65.16,62,68,0.97,4050,1/19/2021 9:00,0,0,2021,1,19,9,1,Tuesday,0
113+04195,68.18,62,68,0.92,4278,1/19/2021 10:00,0,0,2021,1,19,10,1,Tuesday,0
113+04195,66.99,63,68,0.94,4672,1/19/2021 11:00,0,0,2021,1,19,11,1,Tuesday,0
113+04195,68.3,63,68,0.92,4865,1/19/2021 12:00,0,0,2021,1,19,12,1,Tuesday,0
113+04195,66.4,62,68,0.95,5172,1/19/2021 13:00,0,0,2021,1,19,13,1,Tuesday,0
113+04195,68.03,61,68,0.93,6023,1/19/2021 14:00,0,0,2021,1,19,14,1,Tuesday,0
113+04195,64.9,54,68,0.97,7205,1/19/2021 15:00,0,0,2021,1,19,15,1,Tuesday,0
113+04195,65.09,32,68,0.97,7811,1/19/2021 16:00,0,0,2021,1,19,16,1,Tuesday,0
113+04195,63.49,31,68,0.99,6943,1/19/2021 17:00,0,0,2021,1,19,17,1,Tuesday,0
113+04195,67.45,60,68,0.93,4987,1/19/2021 18:00,0,0,2021,1,19,18,1,Tuesday,0
113+04195,69.7,64,68,0.9,3630,1/19/2021 19:00,0,0,2021,1,19,19,1,Tuesday,0
113+04195,66.81,62,68,0.94,3077,1/19/2021 20:00,0,0,2021,1,19,20,1,Tuesday,0
113+04195,44.21,63,68,1.42,2761,1/19/2021 21:00,0,0,2021,1,19,21,1,Tuesday,0
113+04195,69.63,63,68,0.9,2201,1/19/2021 22:00,0,0,2021,1,19,22,1,Tuesday,0
113+04195,69.99,55,68,0.9,1490,1/19/2021 23:00,0,0,2021,1,19,23,1,Tuesday,0
113+04195,65.33,61,68,0.96,833,1/20/2021 0:00,0,0,2021,1,20,0,2,Wednesday,0
113+04195,57.1,62,68,1.1,543,1/20/2021 1:00,0,0,2021,1,20,1,2,Wednesday,0
113+04195,59.27,61,68,1.06,420,1/20/2021 2:00,0,0,2021,1,20,2,2,Wednesday,0
113+04195,65,63,68,0.97,411,1/20/2021 3:00,0,0,2021,1,20,3,2,Wednesday,0
113+04195,66.75,63,68,0.94,719,1/20/2021 4:00,0,0,2021,1,20,4,2,Wednesday,0
113+04195,69.09,62,68,0.91,1842,1/20/2021 5:00,0,0,2021,1,20,5,2,Wednesday,0
113+04195,66.71,63,68,0.94,4015,1/20/2021 6:00,0,0,2021,1,20,6,2,Wednesday,0
113+04195,67.12,61,68,0.94,5181,1/20/2021 7:00,0,0,2021,1,20,7,2,Wednesday,0
113+04195,68.05,62,68,0.93,4532,1/20/2021 8:00,0,0,2021,1,20,8,2,Wednesday,0
113+04195,67.31,53,68,0.94,4050,1/20/2021 9:00,0,0,2021,1,20,9,2,Wednesday,0
113+04195,65.98,35,68,0.95,4278,1/20/2021 10:00,0,0,2021,1,20,10,2,Wednesday,0
113+04195,66.78,38,68,0.94,4672,1/20/2021 11:00,0,0,2021,1,20,11,2,Wednesday,0
113+04195,65.4,41,68,0.96,4865,1/20/2021 12:00,0,0,2021,1,20,12,2,Wednesday,0
113+04195,67.99,39,68,0.93,5172,1/20/2021 13:00,0,0,2021,1,20,13,2,Wednesday,0
113+04195,67.8,44,68,0.93,6023,1/20/2021 14:00,0,0,2021,1,20,14,2,Wednesday,0
113+04195,65.47,52,68,0.96,7205,1/20/2021 15:00,0,0,2021,1,20,15,2,Wednesday,0
113+04195,63.23,32,68,1,7811,1/20/2021 16:00,0,0,2021,1,20,16,2,Wednesday,0
113+04195,52.31,28,68,1.2,6943,1/20/2021 17:00,0,0,2021,1,20,17,2,Wednesday,0
113+04195,59.81,60,68,1.05,4987,1/20/2021 18:00,0,0,2021,1,20,18,2,Wednesday,0
113+04195,60.45,63,68,1.04,3630,1/20/2021 19:00,0,0,2021,1,20,19,2,Wednesday,0
113+04195,63.5,62,68,0.99,3077,1/20/2021 20:00,0,0,2021,1,20,20,2,Wednesday,0
113+04195,66.24,62,68,0.95,2761,1/20/2021 21:00,0,0,2021,1,20,21,2,Wednesday,0
113+04195,67.47,61,68,0.93,2201,1/20/2021 22:00,0,0,2021,1,20,22,2,Wednesday,0
113+04195,63.11,62,68,1,1490,1/20/2021 23:00,0,0,2021,1,20,23,2,Wednesday,0
113+04195,63.09,62,68,1,833,1/21/2021 0:00,0,0,2021,1,21,0,3,Thursday,0
113+04195,65.33,61,68,0.96,543,1/21/2021 1:00,0,0,2021,1,21,1,3,Thursday,0
113+04195,62.11,61,68,1.01,420,1/21/2021 2:00,0,0,2021,1,21,2,3,Thursday,0
113+04195,62.07,62,68,1.01,411,1/21/2021 3:00,0,0,2021,1,21,3,3,Thursday,0
113+04195,65.46,61,68,0.96,719,1/21/2021 4:00,0,0,2021,1,21,4,3,Thursday,0
113+04195,57.53,61,68,1.09,1842,1/21/2021 5:00,0,0,2021,1,21,5,3,Thursday,0
113+04195,63.27,62,68,1,4015,1/21/2021 6:00,0,0,2021,1,21,6,3,Thursday,0
113+04195,64.13,61,68,0.98,5181,1/21/2021 7:00,1,1,2021,1,21,7,3,Thursday,0
113+04195,65.11,61,68,0.97,4532,1/21/2021 8:00,0,0,2021,1,21,8,3,Thursday,0
113+04195,64.04,62,68,0.98,4050,1/21/2021 9:00,0,0,2021,1,21,9,3,Thursday,0
113+04195,64.2,59,68,0.98,4278,1/21/2021 10:00,0,0,2021,1,21,10,3,Thursday,0
113+04195,64.36,62,68,0.98,4672,1/21/2021 11:00,0,0,2021,1,21,11,3,Thursday,0
113+04195,66.72,62,68,0.94,4865,1/21/2021 12:00,0,0,2021,1,21,12,3,Thursday,0
113+04195,66.55,61,68,0.95,5172,1/21/2021 13:00,0,0,2021,1,21,13,3,Thursday,0
113+04195,67.02,59,68,0.94,6023,1/21/2021 14:00,0,0,2021,1,21,14,3,Thursday,0
113+04195,65.12,50,68,0.97,7205,1/21/2021 15:00,0,0,2021,1,21,15,3,Thursday,0
113+04195,58.02,32,68,1.09,7811,1/21/2021 16:00,0,0,2021,1,21,16,3,Thursday,0
113+04195,64,30,68,0.98,6943,1/21/2021 17:00,0,0,2021,1,21,17,3,Thursday,0
113+04195,66.14,60,68,0.95,4987,1/21/2021 18:00,0,0,2021,1,21,18,3,Thursday,0
113+04195,67.1,62,68,0.94,3630,1/21/2021 19:00,0,0,2021,1,21,19,3,Thursday,0
113+04195,68.43,62,68,0.92,3077,1/21/2021 20:00,0,0,2021,1,21,20,3,Thursday,0
113+04195,39.34,63,68,1.6,2761,1/21/2021 21:00,0,0,2021,1,21,21,3,Thursday,0
113+04195,69.69,63,68,0.9,2201,1/21/2021 22:00,0,0,2021,1,21,22,3,Thursday,0
113+04195,51.9,63,68,1.21,1490,1/21/2021 23:00,0,0,2021,1,21,23,3,Thursday,0
113+04195,52.45,63,68,1.2,872,1/22/2021 0:00,0,0,2021,1,22,0,4,Friday,0
113+04195,60,62,68,1.05,570,1/22/2021 1:00,0,0,2021,1,22,1,4,Friday,0
113+04195,63.9,57,68,0.99,440,1/22/2021 2:00,0,0,2021,1,22,2,4,Friday,0
113+04195,61.01,62,68,1.03,431,1/22/2021 3:00,0,0,2021,1,22,3,4,Friday,0
113+04195,60.81,63,68,1.04,753,1/22/2021 4:00,0,0,2021,1,22,4,4,Friday,0
113+04195,64.45,62,68,0.98,1928,1/22/2021 5:00,0,0,2021,1,22,5,4,Friday,0
113+04195,66.04,64,68,0.95,4206,1/22/2021 6:00,0,0,2021,1,22,6,4,Friday,0
113+04195,67.71,62,68,0.93,5428,1/22/2021 7:00,0,0,2021,1,22,7,4,Friday,0
113+04195,67.36,63,68,0.93,4747,1/22/2021 8:00,0,0,2021,1,22,8,4,Friday,0
113+04195,50.34,63,68,1.25,4242,1/22/2021 9:00,0,0,2021,1,22,9,4,Friday,0
113+04195,24.63,62,68,2.56,4481,1/22/2021 10:00,0,0,2021,1,22,10,4,Friday,0
113+04195,65.44,63,68,0.96,4895,1/22/2021 11:00,0,0,2021,1,22,11,4,Friday,0
113+04195,67.15,62,68,0.94,5096,1/22/2021 12:00,0,0,2021,1,22,12,4,Friday,0
113+04195,62.79,62,68,1,5419,1/22/2021 13:00,0,0,2021,1,22,13,4,Friday,0
113+04195,63.72,62,68,0.99,6309,1/22/2021 14:00,0,0,2021,1,22,14,4,Friday,0
113+04195,64.73,54,68,0.97,7549,1/22/2021 15:00,0,0,2021,1,22,15,4,Friday,0
113+04195,60.27,45,68,1.04,8183,1/22/2021 16:00,1,1,2021,1,22,16,4,Friday,0
113+04195,58.27,43,68,1.08,7274,1/22/2021 17:00,0,0,2021,1,22,17,4,Friday,0
113+04195,64.67,61,68,0.97,5226,1/22/2021 18:00,0,0,2021,1,22,18,4,Friday,0
113+04195,64.91,63,68,0.97,3801,1/22/2021 19:00,0,0,2021,1,22,19,4,Friday,0
113+04195,67.32,63,68,0.94,3224,1/22/2021 20:00,0,0,2021,1,22,20,4,Friday,0
113+04195,66.94,63,68,0.94,2893,1/22/2021 21:00,0,0,2021,1,22,21,4,Friday,0
113+04195,67.05,64,68,0.94,2305,1/22/2021 22:00,0,0,2021,1,22,22,4,Friday,0
113+04195,70.6,63,68,0.89,1561,1/22/2021 23:00,0,0,2021,1,22,23,4,Friday,0
